first_name,last_name,company_name,address,city,county,postal,phone1,phone2,email,web,full_name,email_domain,city_lenght,is_gmail
Melvin,Setter,Rex Internatl,87 Pickup St,Franche Ward,Hereford and Worcester,DY10 2ZQ,01401151569,01938566719,melvin_setter@setter.co.uk,http://www.rexinternatl.co.uk,MelvinSetter,setter.co.uk,12,False
Brianne,Matsumura,Bender & Associates,7 Cottenham St,Mossend and Holytown Ward,North Lanarkshire,ML1 4TD,01519417660,01979425319,brianne@matsumura.co.uk,http://www.benderassociates.co.uk,BrianneMatsumura,matsumura.co.uk,25,False
Eugene,Pelzer,Fashion Corner Inc,622 Holmes St,Heath Town Ward,Staffordshire,WV10 0AW,01839920108,01413591144,eugene_pelzer@gmail.com,http://www.fashioncornerinc.co.uk,EugenePelzer,gmail.com,15,True
Margery,Rohrs,C G Mccullough Insurance Agcy,40 Peters Lane,Long Preston,North Yorkshire,BD23 4NF,01634340524,01933273913,margery@hotmail.com,http://www.cgmcculloughinsuranceagcy.co.uk,MargeryRohrs,hotmail.com,12,False
Noel,Sarra,Orkin Exterminating Co Inc,2 Cockburn St,Seaham,County Durham,SR7 0AR,01868736780,01874679913,nsarra@gmail.com,http://www.orkinexterminatingcoinc.co.uk,NoelSarra,gmail.com,6,True
Beula,Lingo,Bauer Coatings,65 Oban Rd,St. Austell,Cornwall,PL25 5AH,01322144392,01525977834,beula_lingo@yahoo.com,http://www.bauercoatings.co.uk,BeulaLingo,yahoo.com,11,False
Sheridan,Mckenize,Word & Image Workshop Inc,31 Davy St,Aveton Gifford,Devon,TQ7 4NF,01512765064,01776874349,sheridan.mckenize@hotmail.com,http://www.wordimageworkshopinc.co.uk,SheridanMckenize,hotmail.com,14,False
Dino,Meinert,Container Decorating Inc,80 Ellerslie Rd,Trotton with Chithurst,West Sussex,GU31 5JN,01802634391,01636635483,dino.meinert@yahoo.com,http://www.containerdecoratinginc.co.uk,DinoMeinert,yahoo.com,22,False
Rebbeca,Rubinstein,"Cullen, Jack J Esq",4 Sherwood St,Speke-Garston Ward,Merseyside,L24 6SH,01708724957,01862469721,rebbeca_rubinstein@hotmail.com,http://www.cullenjackjesq.co.uk,RebbecaRubinstein,hotmail.com,18,False
Celia,Reisling,Bridger Valley General Store,8362 Whithorn St,Leatherhead South Ward,Surrey,KT22 8AP,01309159593,01299509105,celia.reisling@hotmail.com,http://www.bridgervalleygeneralstore.co.uk,CeliaReisling,hotmail.com,22,False
Stefania,Weatherwax,Robert Vance Ltd,25 Dale St #2,Kirkintilloch East and Twechar,East Dunbartonshire,G66 3LX,01698705920,01879295373,sweatherwax@yahoo.com,http://www.robertvanceltd.co.uk,StefaniaWeatherwax,yahoo.com,30,False
Leah,Luchterhand,Safeguard Chemical Corp,68 Scotland Place,Loughborough Hastings Ward,Leicestershire,LE11 2NX,01777851028,01615475126,leah@hotmail.com,http://www.safeguardchemicalcorp.co.uk,LeahLuchterhand,hotmail.com,26,False
Billy,Selma,Taylor Inn,338 Alfonso Rd,Alphington Ward,Devon,EX2 8LL,01270345115,01907239135,billy.selma@yahoo.com,http://www.taylorinn.co.uk,BillySelma,yahoo.com,15,False
Doug,Lucore,"Barr, Albert S Iii",65 Rankin St,Woodford cum Membris,Northamptonshire,NN11 3QR,01943467489,01744123819,dlucore@yahoo.com,http://www.barralbertsiii.co.uk,DougLucore,yahoo.com,20,False
Veronica,Mcclodden,Las Vegas Art Museum,8 Cookson St,Temple Newsam Ward,West Yorkshire,LS15 9EP,01456906658,01238284853,veronica@hotmail.com,http://www.lasvegasartmuseum.co.uk,VeronicaMcclodden,hotmail.com,18,False
Laquanda,Kho,Bayou Welding Works Inc,7 Lockhart St,Billesley Ward,West Midlands,B14 5HS,01725370369,01271465942,laquanda.kho@yahoo.com,http://www.bayouweldingworksinc.co.uk,LaquandaKho,yahoo.com,14,False
Mohammad,Poitra,"Kenyon, William R Esq",363 Vandries St,Milton Ward,Essex,SS0 7TF,01705240007,01216234330,mpoitra@yahoo.com,http://www.kenyonwilliamresq.co.uk,MohammadPoitra,yahoo.com,11,False
Mozell,Westad,Fox Vision Center,8 Gertrude St,Mossley,Greater Manchester,OL5 0QJ,01348989703,01766783716,mozell.westad@westad.co.uk,http://www.foxvisioncenter.co.uk,MozellWestad,westad.co.uk,7,False
Bronwyn,Bridgford,Edgemere Finance Company,826 Rumney Rd West #7,Dingwall and Seaforth Ward,Highland,IV15 9SD,01407312329,01917604110,bronwyn.bridgford@yahoo.com,http://www.edgemerefinancecompany.co.uk,BronwynBridgford,yahoo.com,26,False
Jeff,Brossoit,Jeh Construction Co,954 Madelaine St,Central Ward,Wiltshire,SN5 8WG,01593501965,01383683074,jeff.brossoit@yahoo.com,http://www.jehconstructionco.co.uk,JeffBrossoit,yahoo.com,12,False
Shantay,Hopman,Smith & Dekay Ps,7602 Brook St #86,Broomhill Ward,Nottinghamshire,NG18 9SZ,01516850881,01252239714,shopman@hopman.co.uk,http://www.smithdekayps.co.uk,ShantayHopman,hopman.co.uk,14,False
Chantay,Jirsa,Posey Company,966 Bower St,Frimley Green Ward,Surrey,GU16 9BB,01721910475,01324899303,chantay_jirsa@jirsa.co.uk,http://www.poseycompany.co.uk,ChantayJirsa,jirsa.co.uk,18,False
Keneth,Stpierrie,Mueller Repro Blue Printg,2 Seacombe St,Littleborough Lakeside Ward,Greater Manchester,OL15 0JP,01919731224,01325412836,keneth_stpierrie@hotmail.com,http://www.muellerreproblueprintg.co.uk,KenethStpierrie,hotmail.com,27,False
Alton,Rampy,Reliable Metalcraft Inc,83 Battenburg St,Girvan and South Carrick Ward,South Ayrshire,KA26 0DY,01767568989,01506160673,alton_rampy@gmail.com,http://www.reliablemetalcraftinc.co.uk,AltonRampy,gmail.com,29,True
Patrick,Teisberg,"Dworkin, Michael L",2 Whitefield Rd,Leigh-on-Sea,Essex,SS9 2DJ,01842131065,01217730044,patrick@hotmail.com,http://www.dworkinmichaell.co.uk,PatrickTeisberg,hotmail.com,12,False
Theron,Merriam,"Percival, Mark R Esq",869 Luke St,Wonersh,Surrey,GU5 0QU,01655809574,01859311417,theron@merriam.co.uk,http://www.percivalmarkresq.co.uk,TheronMerriam,merriam.co.uk,7,False
Pilar,Seelig,Demer Normann Smith Ltd,4 Ogwen St,Chichester,West Sussex,PO19 9PF,01356866584,01814760513,pilar@yahoo.com,http://www.demernormannsmithltd.co.uk,PilarSeelig,yahoo.com,10,False
Lashunda,Argiro,Kluza Associates,205 Forge St #4021,Stainburn,North Yorkshire,LS21 2LS,01422728149,01653381714,lashunda@yahoo.com,http://www.kluzaassociates.co.uk,LashundaArgiro,yahoo.com,9,False
Verda,Chiphe,Ardrox,999 Upper Harrington St #61,Earlestown Ward,Merseyside,WA12 9WX,01754426672,01349935774,vchiphe@chiphe.co.uk,http://www.ardrox.co.uk,VerdaChiphe,chiphe.co.uk,15,False
Ashley,Tropp,Everythings A Dollar,3 Greenleaf St #5644,Blyth,Northumberland,NE24 2RY,01951324927,01602307715,ashley.tropp@gmail.com,http://www.everythingsadollar.co.uk,AshleyTropp,gmail.com,5,True
Vesta,Havely,Tool Service Company Inc,493 Wellington Rd,Upper Rawcliffe-with-Tarnacre,Lancashire,PR3 0UH,01772461124,01571126025,vhavely@havely.co.uk,http://www.toolservicecompanyinc.co.uk,VestaHavely,havely.co.uk,29,False
Emogene,Ritthaler,Mcdonald Service Station,1257 Stone St,Northwood Ward,Greater London,HA6 1AN,01681212638,01638969550,emogene.ritthaler@yahoo.com,http://www.mcdonaldservicestation.co.uk,EmogeneRitthaler,yahoo.com,14,False
Shayne,Mordhorst,Don Allen & Associates Pa,1 Bousfield St,Shrewsbury,Shropshire,SY3 8NG,01286279043,01450144052,smordhorst@mordhorst.co.uk,http://www.donallenassociatespa.co.uk,ShayneMordhorst,mordhorst.co.uk,10,False
Franchesca,Charry,"Cappello, A Barry Esq",59 Westminster Rd,Empress Ward,Hampshire,GU14 8AY,01748827176,01707624969,franchesca@gmail.com,http://www.cappelloabarryesq.co.uk,FranchescaCharry,gmail.com,12,True
Elmira,Ringlein,"Hyland, Richard S Esq",143 Clark St #802,Halliwell Ward,Greater Manchester,BL1 2PS,01934672498,01347140077,eringlein@gmail.com,http://www.hylandrichardsesq.co.uk,ElmiraRinglein,gmail.com,14,True
Destiny,Madlem,Diesel Recon,421 Monument Place #44,Hartburn Ward,Stockton-on-Tees,TS21 1BA,01421624966,01819393510,destiny@yahoo.com,http://www.dieselrecon.co.uk,DestinyMadlem,yahoo.com,13,False
Gaston,Szumski,Red Giant Foods Inc,8 Gullett St,West Garioch Ward,Aberdeenshire,AB51 0HT,01651911453,01923233578,gaston.szumski@hotmail.com,http://www.redgiantfoodsinc.co.uk,GastonSzumski,hotmail.com,17,False
Ronna,Mittler,Bethesda Gazette,2767 Pembroke St #979,Roundway,Wiltshire,SN10 3FQ,01214651738,01794156776,ronna_mittler@hotmail.com,http://www.bethesdagazette.co.uk,RonnaMittler,hotmail.com,8,False
Angelica,Poisso,Chemical Consultants,47 Orry St #8243,Castleford Central and Glassho,West Yorkshire,WF10 4DW,01472449327,01758700994,apoisso@gmail.com,http://www.chemicalconsultants.co.uk,AngelicaPoisso,gmail.com,30,True
Casie,Arzilli,Wenatchee Valley Fed Crdt Un,5 Noon St,Melton Dorian Ward,Leicestershire,LE13 0RG,01289195823,01372334070,casie@gmail.com,http://www.wenatcheevalleyfedcrdtun.co.uk,CasieArzilli,gmail.com,18,True
Magdalene,Cocherell,Southern Interiors Inc,510 Belvidere Rd,Patching Hall Ward,Essex,CM1 4BY,01546162965,01420141828,magdalene_cocherell@yahoo.com,http://www.southerninteriorsinc.co.uk,MagdaleneCocherell,yahoo.com,18,False
Erasmo,Gath,Pan Optx,860 Rokeby St,Sunningdale,Berkshire,SL5 0AZ,01445796544,01650307192,egath@hotmail.com,http://www.panoptx.co.uk,ErasmoGath,hotmail.com,11,False
Rosalia,Ziv,"Arias, Michele Ann Md",9362 Solomon St #97,Castle Ward,Northamptonshire,NN8 4DR,01414349699,01552437406,rosalia.ziv@ziv.co.uk,http://www.ariasmicheleannmd.co.uk,RosaliaZiv,ziv.co.uk,11,False
Lyda,Cronholm,Print Shop,916 Strand St #4753,Leek,Staffordshire,ST13 5AW,01672538356,01347674237,lyda.cronholm@cronholm.co.uk,http://www.printshop.co.uk,LydaCronholm,cronholm.co.uk,4,False
Lisandra,Stueber,Wstu 1450 Am Radio Station,5 Bentinck St,Churchill Ward,Greater London,SW1V 3EW,01831806301,01876118051,lisandra_stueber@hotmail.com,http://www.wstuamradiostation.co.uk,LisandraStueber,hotmail.com,14,False
Sabina,Prok,T J Ward & Associates Inc,954 Birchdale Rd,Aspley Ward,Nottinghamshire,NG8 5PY,01932112259,01304274937,sabina.prok@prok.co.uk,http://www.tjwardassociatesinc.co.uk,SabinaProk,prok.co.uk,11,False
Elenore,Gomoran,Bell Service Systems Inc,7 Great Orford St,Callington,Cornwall,PL17 7DT,01470383444,01863322796,elenore_gomoran@yahoo.com,http://www.bellservicesystemsinc.co.uk,ElenoreGomoran,yahoo.com,10,False
Brynn,Capra,Magic Valley Irrigation Supply,488 Mulberry St,Ravenshead,Nottinghamshire,NG15 9AE,01963124789,01702314016,brynn_capra@yahoo.com,http://www.magicvalleyirrigationsupply.co.uk,BrynnCapra,yahoo.com,10,False
Leeann,Flory,Fleetwood Area School District,1761 Johnstone St,Church Langley Ward,Essex,CM17 9TZ,01906807997,01997771926,leeann@gmail.com,http://www.fleetwoodareaschooldistrict.co.uk,LeeannFlory,gmail.com,19,True
Janet,Steimer,Alaska State Troopers,8899 Mere Lane,Midlothian West Ward,City of Edinburgh,EH20 9SJ,01506627051,01698817116,janet_steimer@hotmail.com,http://www.alaskastatetroopers.co.uk,JanetSteimer,hotmail.com,20,False
Lewis,Mellom,Lasting Impressions,6 St Hilda St,Central Ward,South Yorkshire,S1 1EQ,01954643657,01511606180,lewis@yahoo.com,http://www.lastingimpressions.co.uk,LewisMellom,yahoo.com,12,False
Jestine,Driscol,Glass Express,2725 Underley St #6452,Grangemouth Ward,Falkirk,FK3 8UB,01257928278,01811872937,jestine_driscol@driscol.co.uk,http://www.glassexpress.co.uk,JestineDriscol,driscol.co.uk,16,False
Tatum,Parks,Quantum Consultants Inc,6061 Back Nile St,Rhos-on-Sea Community,Conwy,LL28 4NL,01567457572,01818141397,tparks@parks.co.uk,http://www.quantumconsultantsinc.co.uk,TatumParks,parks.co.uk,21,False
Kayleigh,Bendle,J A Associates,9735 Linton St #2284,Kingswells,Aberdeenshire,AB16 7RW,01312772111,01355733333,kayleigh.bendle@bendle.co.uk,http://www.jaassociates.co.uk,KayleighBendle,bendle.co.uk,10,False
Lili,Imondi,Ide Haigney & Radio,9 Herbert St,Blyth,Northumberland,NE24 3DQ,01600986258,01934479439,lili_imondi@hotmail.com,http://www.idehaigneyradio.co.uk,LiliImondi,hotmail.com,5,False
Sunshine,Senechal,"Dale, George F Esq",40 Cairo St,Warwick,Warwickshire,CV34 5LQ,01416686933,01839700945,sunshine.senechal@hotmail.com,http://www.dalegeorgefesq.co.uk,SunshineSenechal,hotmail.com,7,False
Remona,Heier,M A C Insurance Agency,7199 St Clare Rd,Inverclyde South Ward,Inverclyde,PA16 7BT,01718274321,01967508345,remona.heier@heier.co.uk,http://www.macinsuranceagency.co.uk,RemonaHeier,heier.co.uk,21,False
Gail,Carris,Audrey M Borland Studios,6 Conyers St #3346,Hamilton South Ward,South Lanarkshire,ML3 7TE,01292196869,01547190531,gcarris@hotmail.com,http://www.audreymborlandstudios.co.uk,GailCarris,hotmail.com,19,False
Dong,Oropeza,"Mayo, Timothy L Esq",8657 Cedar St #2,Kinross-shire Ward,Perth and Kinross,KY13 8EQ,01573788734,01955221720,doropeza@hotmail.com,http://www.mayotimothylesq.co.uk,DongOropeza,hotmail.com,18,False
Larue,Ocacio,"Hollett, Byron P Esq",8 Jacob St,Daybrook Ward,Nottinghamshire,NG5 6JB,01577443040,01654933782,larue@yahoo.com,http://www.hollettbyronpesq.co.uk,LarueOcacio,yahoo.com,13,False
Goldie,Sonkens,Veri Nu Products Corp,6174 Botanic Pl,Ravensthorpe Ward,Cambridgeshire,PE3 7BJ,01867720033,01523949034,gsonkens@sonkens.co.uk,http://www.verinuproductscorp.co.uk,GoldieSonkens,sonkens.co.uk,17,False
Shelia,Plues,"Schen, Sanford E Md",9730 Dunnet St,Silloth-on-Solway,Cumbria,CA7 4RB,01818260618,01574927461,shelia@gmail.com,http://www.schensanfordemd.co.uk,SheliaPlues,gmail.com,17,True
Narcisa,Araiza,Danka Business Systems,8783 High St,Milton,Cambridgeshire,CB24 6ZR,01724644767,01689339758,naraiza@hotmail.com,http://www.dankabusinesssystems.co.uk,NarcisaAraiza,hotmail.com,6,False
Evelynn,Frede,"Hasselberg, Michael R Esq",8 Breckfield Road North,Seaham,County Durham,SR7 0AZ,01289621482,01571460710,evelynn.frede@gmail.com,http://www.hasselbergmichaelresq.co.uk,EvelynnFrede,gmail.com,6,True
Arlean,Calaf,Ed Miniat Inc,82 Waterhouse Lane,Llantrisant Community,Rhondda Cynon Taff,CF72 8LB,01448395723,01407700390,acalaf@yahoo.com,http://www.edminiatinc.co.uk,ArleanCalaf,yahoo.com,21,False
Tamra,Yu,Davis Commercial Contracting,2 Park Rd Walton #4338,Lansdown Ward,Gloucestershire,GL50 2LF,01891816938,01635523740,tamra.yu@hotmail.com,http://www.daviscommercialcontracting.co.uk,TamraYu,hotmail.com,13,False
Dusti,Maricle,"Garton, Jeffrey P Esq",59 Charles St,Victoria Ward,Kent,TN23 4GF,01642202972,01806219415,dusti@gmail.com,http://www.gartonjeffreypesq.co.uk,DustiMaricle,gmail.com,13,True
Aracelis,Donham,Sm Toth Baldridge & Van Belkum,593 Kinglake St,Fowlmere,Cambridgeshire,SG8 7TP,01924111018,01420311467,aracelis.donham@hotmail.com,http://www.smtothbaldridgevanbelkum.co.uk,AracelisDonham,hotmail.com,8,False
Filiberto,Fredrikson,Westoaks Glass,404 Aigburth St #4246,Audley Ward,Lancashire,BB1 2AA,01559323337,01727322116,filiberto_fredrikson@gmail.com,http://www.westoaksglass.co.uk,FilibertoFredrikson,gmail.com,11,True
Leana,Stackpole,Direct Tools & Fasteners,690 Copenhagen Rd,Warham,Norfolk,NR23 1NJ,01248325090,01386257445,lstackpole@yahoo.com,http://www.directtoolsfasteners.co.uk,LeanaStackpole,yahoo.com,6,False
Man,Homer,Applied Robotic Tech Inc,7 Canton St,Mildmay Ward,Greater London,N1 4RF,01590219449,01855550515,man.homer@gmail.com,http://www.appliedrobotictechinc.co.uk,ManHomer,gmail.com,12,True
Lennie,Asley,Air Tech Streamlining,79 Pine St,Radcliffe West Ward,Greater Manchester,M26 1GH,01585487560,01802349902,lennie_asley@gmail.com,http://www.airtechstreamlining.co.uk,LennieAsley,gmail.com,19,True
Arletta,Naomi,E Zaks & Co,9 Lodwick St,City and Hunslet Ward,West Yorkshire,LS1 8HZ,01255805722,01518773815,arletta_naomi@naomi.co.uk,http://www.ezaksco.co.uk,ArlettaNaomi,naomi.co.uk,21,False
Chana,Perera,Olden Camera & Lens Co Inc,9 Ogwen St,Murdostoun Ward,North Lanarkshire,ML2 8LW,01477796750,01858335054,chana.perera@hotmail.com,http://www.oldencameralenscoinc.co.uk,ChanaPerera,hotmail.com,15,False
Nell,Pao,"Madaus, Gerald F Jr",1730 Seymour St,Eastbrook Ward,Brighton and Hove,BN41 1QH,01308582144,01773576318,npao@gmail.com,http://www.madausgeraldfjr.co.uk,NellPao,gmail.com,14,True
Antonio,Heilig,Radisson Suite Hotel,35 Elton St #3,Ipplepen,Devon,TQ12 5LL,01324171614,01442946357,antonio.heilig@gmail.com,http://www.radissonsuitehotel.co.uk,AntonioHeilig,gmail.com,8,True
Gerald,Kernagis,Digital Solutions Inc,8 Hinton St #8241,Stowting,Kent,TN25 6BQ,01504620944,01685678054,gerald_kernagis@kernagis.co.uk,http://www.digitalsolutionsinc.co.uk,GeraldKernagis,kernagis.co.uk,8,False
Sueann,Mandril,El Hispanic News,751 Stamford St,Werrington,Staffordshire,ST9 0AH,01886226100,01717449960,smandril@hotmail.com,http://www.elhispanicnews.co.uk,SueannMandril,hotmail.com,10,False
Alayna,Hoyal,South Bldg Code Congres,70 Royal St,Banchory and Mid Deeside Ward,Aberdeenshire,AB31 4AH,01964720542,01983132813,alayna_hoyal@hotmail.com,http://www.southbldgcodecongres.co.uk,AlaynaHoyal,hotmail.com,29,False
Talia,Marthe,Kenney Mfg Co,5 Minerva St,Westbury,Wiltshire,BA13 3QR,01711170147,01607480159,talia.marthe@gmail.com,http://www.kenneymfgco.co.uk,TaliaMarthe,gmail.com,8,True
Pansy,Kopan,Oncor Inc,1 Northampton St,Madeley,Shropshire,TF7 4GA,01674842315,01627571972,pansy@kopan.co.uk,http://www.oncorinc.co.uk,PansyKopan,kopan.co.uk,7,False
Royce,Saik,Best Western Caprock Inn,2 Maple Grove,Kincorth,Aberdeenshire,AB12 5EJ,01972770618,01431812225,royce@hotmail.com,http://www.bestwesterncaprockinn.co.uk,RoyceSaik,hotmail.com,8,False
Cherelle,Sorrel,"Wiltgen, Nancy A Esq",794 Hook St,Benwell and Scotswood Ward,Tyne and Wear,NE15 7JA,01753327307,01212458253,cherelle_sorrel@gmail.com,http://www.wiltgennancyaesq.co.uk,CherelleSorrel,gmail.com,26,True
Dudley,Dibartolo,"Mcknight, H Vincent Jr",91 Ludlow St,Woodhouse Ward,Greater London,N12 0EF,01997409950,01722935404,dudley_dibartolo@yahoo.com,http://www.mcknighthvincentjr.co.uk,DudleyDibartolo,yahoo.com,14,False
Nettie,Aldaco,Miller Searl & Fitch,51 Freehold St #224,Wheatley Ward,"Yorkshire, South",DN2 4PP,01388974910,01681983353,nettie.aldaco@yahoo.com,http://www.millersearlfitch.co.uk,NettieAldaco,yahoo.com,13,False
Carline,Bulcao,"Brenner, Steven G Esq",7 Hey Green Rd #4,Rothwell Ward,West Yorkshire,LS26 8XE,01885707109,01381330004,carline@yahoo.com,http://www.brennerstevengesq.co.uk,CarlineBulcao,yahoo.com,13,False
Shanda,Lunger,Western Packing Co,2476 Marsh St,Markhouse Ward,Greater London,E17 8NP,01329303595,01620180931,slunger@gmail.com,http://www.westernpackingco.co.uk,ShandaLunger,gmail.com,14,True
Emilio,Withers,Ardent Studios Inc,597 Threlfall St #72,Stokenham,Devon,TQ7 2HS,01523697097,01890447894,emilio_withers@yahoo.com,http://www.ardentstudiosinc.co.uk,EmilioWithers,yahoo.com,9,False
Lovetta,Study,Borton Petrini & Conron,1 Jervis St,High Barnet Ward,Greater London,EN5 4LH,01593438141,01424249976,lovetta@study.co.uk,http://www.bortonpetriniconron.co.uk,LovettaStudy,study.co.uk,16,False
Felice,Gone,A F Supl Co Div Automtc Firing,7602 Grantham St,Hexham,Northumberland,NE46 1QQ,01691816025,01888857515,felice.gone@hotmail.com,http://www.afsuplcodivautomtcfiring.co.uk,FeliceGone,hotmail.com,6,False
Stefania,Leadbeater,Murray Whisnant Architects,10 Carisbrooke St,Shorne,Kent,DA12 3ED,01706546951,01356906646,stefania_leadbeater@hotmail.com,http://www.murraywhisnantarchitects.co.uk,StefaniaLeadbeater,hotmail.com,6,False
Margarita,Orloski,1893 Shops,78 Pine Grove,Stannington Ward,South Yorkshire,S6 5HE,01215422453,01958497953,margarita_orloski@yahoo.com,http://www.shops.co.uk,MargaritaOrloski,yahoo.com,16,False
Paul,Farrin,"Dering, James E Esq",7 Varthen St,Town Ward,Kent,DA1 2DL,01407775572,01879963638,paul.farrin@farrin.co.uk,http://www.deringjameseesq.co.uk,PaulFarrin,farrin.co.uk,9,False
Anglea,Tritten,Waltons Carson Gardens,8 Thomaston St,Astley Bridge Ward,Greater Manchester,BL1 8RG,01818292728,01436350784,anglea_tritten@hotmail.com,http://www.waltonscarsongardens.co.uk,AngleaTritten,hotmail.com,18,False
Ona,Bowhall,Cohen And Fromm Pc,527 Harding St,Market Rasen,Lincolnshire,LN8 3AD,01467554624,01984207421,ona@yahoo.com,http://www.cohenandfrommpc.co.uk,OnaBowhall,yahoo.com,12,False
Germaine,Hascall,Prg Company,1616 Menzies St #453,Tadworth and Walton Ward,Surrey,KT20 7PA,01366388506,01957962781,ghascall@hotmail.com,http://www.prgcompany.co.uk,GermaineHascall,hotmail.com,24,False
Vicky,Schellenberge,Medlab Environmental Test Inc,3922 Leda St,Moreton Morrell,Warwickshire,CV35 9BX,01625805645,01602772009,vschellenberge@hotmail.com,http://www.medlabenvironmentaltestinc.co.uk,VickySchellenberge,hotmail.com,15,False
Carolann,Gross,Leem Company Inc,6352 Grosvenor St,Wombourne,Staffordshire,WV5 0LP,01470609953,01672859754,carolann@gross.co.uk,http://www.leemcompanyinc.co.uk,CarolannGross,gross.co.uk,9,False
Rusty,Adelsperger,"Clarke, James H Esq",4313 Princes Park Terrace,Launceston,Cornwall,PL15 9QN,01467172590,01338121225,rusty.adelsperger@yahoo.com,http://www.clarkejameshesq.co.uk,RustyAdelsperger,yahoo.com,10,False
Cassandra,Bludworth,Lykes Bros Inc,9 Sydney Place,Henllan Community,Conwy,LL16 5AF,01903614855,01583648675,cbludworth@yahoo.com,http://www.lykesbrosinc.co.uk,CassandraBludworth,yahoo.com,17,False
Teresita,Gesell,Mason Insurance Agency Inc,2015 Suburban Rd,Springfield Ward,Greater London,N16 6TD,01914501391,01372236506,teresita_gesell@hotmail.com,http://www.masoninsuranceagencyinc.co.uk,TeresitaGesell,hotmail.com,16,False
Evangelina,Gius,J T Painting Corp,769 Euston St,Glastonbury,Somerset,BA6 8EY,01563997671,01377310696,evangelina.gius@yahoo.com,http://www.jtpaintingcorp.co.uk,EvangelinaGius,yahoo.com,11,False
Marlon,Tromblay,Solomon Metals Inc,46 Stevenson St,West End Ward,Dundee City,DD1 5EF,01919394681,01869607955,mtromblay@yahoo.com,http://www.solomonmetalsinc.co.uk,MarlonTromblay,yahoo.com,13,False
Quiana,Scarsella,Looking Good,1400 Ash St,Thorpe Hamlet Ward,Norfolk,NR1 4HS,01446936944,01492687388,quiana_scarsella@hotmail.com,http://www.lookinggood.co.uk,QuianaScarsella,hotmail.com,18,False
Viki,Humeniuk,Guldstrand Engineering Inc,8822 Trafalgar St,Yalding,Kent,ME18 6JE,01721747819,01381985978,vhumeniuk@gmail.com,http://www.guldstrandengineeringinc.co.uk,VikiHumeniuk,gmail.com,7,True
Domitila,Weissmann,"Ciocia, James A Esq",28 Berwick St,Moordown Ward,Bournemouth,BH9 1TT,01606833878,01928189722,domitila@gmail.com,http://www.ciociajamesaesq.co.uk,DomitilaWeissmann,gmail.com,13,True
Ivan,Aronov,Center For Pediatrics,94 Regent St,Over Kellet,Lancashire,LA6 1DB,01478392232,01410877250,ivan@gmail.com,http://www.centerforpediatrics.co.uk,IvanAronov,gmail.com,11,True
Anabel,Baldock,William A Geppert True Value,30 Marine Parade #1,Staina Ward,Lancashire,FY5 4FN,01994675650,01845742562,anabel_baldock@hotmail.com,http://www.williamagepperttruevalue.co.uk,AnabelBaldock,hotmail.com,11,False
Carlton,Blyler,Hardware Specialty Co Inc,8 Pim Hill St,Portobello,City of Edinburgh,EH15 2HW,01437681317,01604200932,carlton@blyler.co.uk,http://www.hardwarespecialtycoinc.co.uk,CarltonBlyler,blyler.co.uk,10,False
Rashida,Vera,Creative Consultants,8451 Bengel St,Brixham,Devon,TQ5 9JW,01286317691,01913489634,rashida@hotmail.com,http://www.creativeconsultants.co.uk,RashidaVera,hotmail.com,7,False
Sherron,Knodel,Fhk Corp,159 Carlton St,Windle Ward,Merseyside,WA10 6QG,01481744296,01222556548,sherron@knodel.co.uk,http://www.fhkcorp.co.uk,SherronKnodel,knodel.co.uk,11,False
Cora,Mossing,Regis Brd Pro Engrs & Land,38 Raffles St,Newmarket,Cambridgeshire,CB8 8QE,01285381062,01699194090,cora@yahoo.com,http://www.regisbrdproengrsland.co.uk,CoraMossing,yahoo.com,9,False
Altha,Tischner,Male Power Ltd,650 Goring St,Rainham South Ward,Kent,ME8 9PN,01373594236,01698785700,altha@hotmail.com,http://www.malepowerltd.co.uk,AlthaTischner,hotmail.com,18,False
Dortha,Yaccarino,Atc Power Systems,6 Chestnut St,Gwersyllt Community,Wrexham,LL11 4RJ,01528240870,01254458143,dortha@hotmail.com,http://www.atcpowersystems.co.uk,DorthaYaccarino,hotmail.com,19,False
Diego,Augle,Farmers Electric Co Op Inc,4 Peover St,Walcot Ward,Bath Avon,BA1 6EF,01275397587,01933666689,diego.augle@gmail.com,http://www.farmerselectriccoopinc.co.uk,DiegoAugle,gmail.com,11,True
Peggy,Khov,"Goldberg, Stephen M Esq",328 Pallas St,Longford Ward,Greater Manchester,M32 8LJ,01619237602,01648417310,peggy.khov@gmail.com,http://www.goldbergstephenmesq.co.uk,PeggyKhov,gmail.com,13,True
Walton,Yuki,Best Wstrn Host Mtr Htl Palm,9 Waltham Rd,Yealmpton,Devon,PL8 2NS,01872808403,01885290666,wyuki@gmail.com,http://www.bestwstrnhostmtrhtlpalm.co.uk,WaltonYuki,gmail.com,9,True
Vallie,Yafaie,Micro Lan,352 Strathmore Rd,Shiphay-with-the-Willows Ward,Devon,TQ2 7JB,01251120872,01630603260,vyafaie@hotmail.com,http://www.microlan.co.uk,VallieYafaie,hotmail.com,29,False
Tony,Diazdeleon,Dilling Harris Inc,529 Llanrwst St,Southam,Gloucestershire,GL52 8TW,01765102036,01877593275,tony@gmail.com,http://www.dillingharrisinc.co.uk,TonyDiazdeleon,gmail.com,7,True
Val,Villot,Horizon Air Magazine,1980 Tynemouth St,Almond Ward,West Lothian,EH52 5PY,01375870188,01602987840,val@yahoo.com,http://www.horizonairmagazine.co.uk,ValVillot,yahoo.com,11,False
